hadithnumber,text,book,hadith,arabicnumber
3073,"Ibn 'Abbâs (رضي الله عنهما) a dit : ""Durant le Hajj d'adieu, l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) fit les tournées rituelles sur son chameau et toucha la Pierre noire à l'aide d'un bâton présentant une extrémité recourbée",15,279,1272
3074,,15,280,1273.01
3075,,15,281,1273.02
3076,,15,282,1274
3077,,15,283,1275
3078,,15,284,1276
3079,"a rapporté qu'il avait dit à 'Aïcha : ""Je crois qu'il n'y a pas de mal si un homme ne fait pas le parcours entre As-Safâ et Al-Marwa"". Elle répondit : ""Comment donc?"". Je répliquai : Car Dieu a dit dans ce verset : As-Safâ et Al-Marwa sont vraiment parmi les lieux sacrés de Dieu... elle m'a dit : ""Dieu ne compte pas comme accompli(e) le Hajj ou la 'Umra de quiconque, s'il ne fait pas le parcours entre As-Safâ et Al-Marwa. Si c'était comme tu viens de dire, Dieu aurait dit : Il ne commet pas un péché s'il ne fait pas le va-et-vient entre ces deux monts. Ce verset a été révélé parce que les 'Ansâr, à l'époque antéislamique, faisaient la Talbiya en faveur des deux idoles qui se trouvaient au bord de la mer, nommés 'Isâf et Nâ'ila; puis venaient faire le va-et-vient entre As-Safâ et Al-Marwa et enfin se taillaient les cheveux. A l'avènement de l'Islam, ils répugnaient à faire ce parcours à cause de ce qu'ils faisaient au temps de l'Ignorance. Dieu a révélé alors : As-Safâ et Al-Marwa sont vraiment parmi les lieux sacrés de Dieu... jusqu'à la fin du verset. Alors ils accomplissaient ce parcours",15,285,1277.01
3080,,15,286,1277.02
3081,,15,287,1277.03
3082,,15,288,1277.04
3083,,15,289,1277.05
3084,"D'après Anas (que Dieu l'agrée), les 'Ansâr répugnaient à faire le va-et-vient entre As-Safâ et Al-Marwa jusqu'à la révélation de ce verset : As-Safâ et Al-Marwa sont vraiment parmi les lieux sacrés de Dieu. Donc, quiconque fait le Hajj à la Maison ou fait la 'Umra ne commet pas de péché en faisant le va-et-vient entre ces deux monts. Recommandation au pèlerin de répéter sa Talbiya jusqu'à la lapidation à Al-Jamra d'Al-'Aqaba le jour du sacrifice",15,290,1278
3085,,15,291,1279.01
3086,,15,292,1279.02
3087,"Ousâma Ibn Zayd (que Dieu l'agrée) a dit : Je montai en croupe derrière l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) quand il partit de Arrivé au sentier de montagne situé à gauche en deçà d' Al-Muzdalifa, l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) baraqua sa chamelle. Après avoir satisfait ses besoins naturels, il vint et moi de lui verser de l'eau pour ses ablutions. Quand il eut fait une ablution légère, je lui dis : ""Tu vas faire la prière, ô Envoyé de Dieu?"". - ""La prière, me répondit-il, se fera là-bas devant toi"". L'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) enfourcha alors sa monture et, arrivé à Al-Muzdalifa, il y fit la prière. Ce fut ensuite Al-Fadl qui monta en croupe derrière l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) au matin de la réunion des fidèles (à Al-Muzdalifa)",0,0,
3088,,15,294,1281.02
3089,,15,295,1282.01
3090,,15,296,1282.02
3091,,15,297,1283.01
3092,,0,0,
3093,,0,0,
3094,,15,299,1283.04
3095,,15,300,1284.01
3096,,15,301,1284.02
3097,"Muhammad Ibn 'Abî Bakr Ath-Thaqafî rapporte qu'il posa à Anas Ibn Mâlik, alors qu'ils allaient tous deux de Mina à la question suivante : ""Comment faisiez-vous en ce jour avec l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui)?"". - ""Celui de nous, répondit-il, qui voulait faire la Talbiya la faisait sans qu'on y trouvât à redire; celui de nous qui voulait faire le takbîr le faisait sans qu'on lui adressât de reproches"". Déferlement de 'Arafa à Al-Muzdalifa et recommandation de faire à la fois les deux prières de maghrib et de 'ichâ",15,302,1285.01
3098,,15,303,1285.02
3099,,15,304,1280.02
3100,,15,305,1280.03
3101,,15,306,1280.04
3102,,15,307,1280.05
3103,,15,308,1280.06
3104,,15,309,1280.07
3105,"D'après Ibn 'Abbâs (رضي الله عنهما), l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) dévala de alors que 'Usâma fut en croupe derrière lui. Ensuite, poursuivit 'Usâma, il suivait la même marche jusqu'à son arrivée à Al-Muzdalifa",15,310,1286.01
3106,,15,311,1286.02
3107,,15,312,1286.03
3108,"Abou Ayyoûb (que Dieu l'agrée) rapporte que lors du Hajj d'adieu, il a fait les deux prières de maghrib et de 'ichâ' réunies avec l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) à Al-Muzdalifa. Recommandation de faire la prière de fajr très tôt le jour du sacrifice à Al-Muzdalifa même avant la clarté de l'aurore",0,0,
3109,,0,0,
3110,,15,314,703.05
3111,,15,315,1288.01
3112,,15,316,1288.02
3113,,15,317,1288.03
3114,,15,318,1288.04
3115,,15,319,1288.05
3116,"Abdoullâh Ibn Mas'oûd (que Dieu l'agrée) a dit : ""Je n'ai jamais vu l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) s'acquitter des prières qu'à leurs heures fixes, à l'exception de deux prières réunies à Al-Muzdalifa : celle de maghrib et celle de 'ichâ' (le jour du sacrifice) et il a fait la prière de fajr en ce jour-là avant son heure fixe"". Recommandation d'envoyer les faibles femmes d'Al-Muzdalifa à Mina à la fin de la nuit pour éviter la ruée et de laisser les autres à Al-Muzdalifa pour y faire la prière de fajr (de l'aurore)",15,320,1289.01
3117,,15,321,1289.02
3118,,15,322,1290.01
3119,,15,323,1290.02
3120,"Aïcha (رضي الله عنها) a dit : La nuit d'Al-Muzdalifa, Sawda demanda à l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) l'autorisation de le devancer et de commencer la marche (vers Mina) avant la cohue des foules, parce qu'elle était grosse et lourde, -selon Al-Qâsim- (et qu'elle marchait péniblement). Et le Prophète de consentir. Elle commença donc la marche, alors qu'il nous retint jusqu'au matin afin de dévaler avec lui. 'Aïcha ajouta : ""Si j'avais demandé cette autorisation de l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) comme Sawda l'avait fait et que je commençais à marcher et à dévaler après que je l'aurais obtenue, cela m'aurait causé une joie incomparable",15,324,1290.03
3121,,15,325,1290.04
3122,"D'après 'Abdoullâh, l'affranchi de Asma, Asma me demanda alors qu'elle était installée près d'Al-Muzdalifa : ""La lune a-t-elle décliné?"". - ""Pas encore"", répondis-je. Elle se mit à prier pendant un instant, elle demanda de nouveau : ""Mon cher enfant, la lune a-t-elle décliné?"" - ""Oui"", répliquai-je. ""Alors, dit Asma, partons!"" Et nous partîmes (jusqu'à notre arrivée à Mina où) elle jeta les cailloux. De retour chez elle, Asma fit la prière (de fajr). - ""Ma chère tante!, lui dis-je, il me semble que (pour le jet des cailloux) nous étions encore dans les ténèbres (c.-à- d. trop tôt)"". - ""Mon cher enfant, répondit-elle, c'est l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) qui l'a permis aux femmes dans le voyage",15,326,1291.01
3123,,15,327,1291.02
3124,,15,328,1292.01
3125,,15,329,1292.02
3126,"Ibn 'Abbâs (رضي الله عنهما) a dit : ""L'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) m'a envoyé pendant la nuit du (séjour à Al-Muzdalifa) à la tête des bagages -ou des faibles",15,330,1293.01
3127,,15,331,1293.02
3128,,15,332,1293.03
3129,,15,333,1294
3130,"Sâlim Ibn 'Abdoullâh rapporte que 'Abdoullâh Ibn 'Omar envoyait en avant, dans la nuit, les faibles de sa famille se tenir sur Al-Mach'ar Al-Harâm à Al-Muzdalifa, (station du Hajj située entre 'Arafa et Mina, à La Mecque où l'on allumait le feu, pour guider les pèlerins pendant la nuit). Ils y firent mention de Dieu autant qu'ils voudraient; puis, commencèrent la marche avant que l'imam ne se tînt debout et qu'il ne commençât le déferlement. Il y en a parmi eux ceux qui se rendaient à Mina pour accomplir la prière de fajr (l'aurore), et ceux qui y arrivaient plus tard. Aussitôt arrivés, ils se mirent au jet des cailloux. Ibn 'Omar disait que l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) avait accordé cette autorisation à ces gens-là. Lapidation à ""Al-Jamra Al-Kubrâ"" du fond de la vallée ayant La Mecque à gauche et prononçant le takbîr au jet de chaque caillou",15,334,1295
3131,,15,335,1296.01
3132,,15,336,1296.02
3133,,15,337,1296.03
3134,,15,338,1296.04
3135,,15,339,1296.05
3136,,15,340,1296.06
3137,,15,341,1297
3138,,15,342,1298.01
3139,,15,343,1298.02
3140,,15,344,1299.01
3141,,15,345,1299.02
3142,,15,346,1299.03
3143,"Anas (que Dieu l'agrée) a dit : ""Bilâl reçut l'ordre de faire à pair le premier appel à la prière et à impair le second appel"". Recommandation d'avoir deux ""muezzins"" pour une seule mosquée",15,347,1300
3144,"Récit rapporté d'après 'Abdoullâh Ibn 'Omar (رضي الله عنهما) : l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) se fit raser la tête; ainsi fit un certain groupe de ses compagnons. D'autres se raccourcirent les cheveux. rapporte que l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) a dit une ou deux fois : ""Que Dieu fasse miséricorde à ceux qui se rasent la tête""; puis, a ajouté ""Et à ceux qui se raccourcissent les cheveux",15,348,1301.01
3145,,15,349,1301.02
3146,,15,350,1301.03
3147,,15,351,1301.04
3148,"D'après Abou Hourayra (que Dieu l'agrée), l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) dit : ""Ô mon Seigneur! Pardonne à ceux qui se rasent la tête"". - ""Ô Envoyé e Dieu! Et à ceux qui se raccourcissent les cheveux?"", dirent les compagnons. - ""Ô Seigneur! Pardonne à ceux qui se rasent la tête"", répéta le Prophète. - ""Ô Envoyé de Dieu! Et à ceux qui se raccourcissent les cheveux?"", répétèrent les compagnons. - ""Ô mon Seigneur! Pardonne à ceux qui se rasent la tête"", répéta encore le Prophète. - ""Ô Envoyé de Dieu! Et à ceux qui se raccourcissent les cheveux?"", redirent les compagnons. - ""Et à ceux qui se raccourcissent les cheveux"", finit par dire le Prophète",15,352,1302.01
3149,,15,353,1302.02
3150,,15,354,1303
3151,,15,355,1304
3152,"D'après Anas Ibn Mâlik (que Dieu l'agrée), Lorsque l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) arriva à Mina, il alla à Al-Jamra et se mit au jet des cailloux. Puis, il se rendit à sa demeure à Mina et égorgea sa bête du sacrifice, ensuite il dit au barbier : ""Coupe"", en lui indiquant (de commencer par) le côté droit puis le côté gauche et il se mit à distribuer ses cheveux aux fidèles. Celui qui se rase avant d'immoler ou immole avant de lapider",15,356,1305.01
3153,,15,357,1305.02
3154,,15,358,1305.03
3155,,15,359,1305.04
3156,,15,360,1306.01
3157,,15,361,1306.02
3158,,15,362,1306.03
3159,,15,363,1306.04
3160,,15,364,1306.05
3161,,15,365,1306.06
3162,,15,366,1306.07
3163,,15,367,1306.08
3164,,15,368,1307
3165,,15,369,1308
3166,"Abd Al-'Azîz Ibn Rufay' a dit : J'interrogeai Anas Ibn Mâlik, le priant de m'informer de ce qu'il savait sur l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui). - ""Où, lui demandai-je, a-t-il accompli la prière de zhuhr le jour d'At-Tarwiya (le huitième jour de dhûl-hijja)?"" Il me répondit : ""à Mina"". - ""Où a-t-il accompli celle de 'asr le jour d'An-Nafr (le jour du départ de Mina après l'accomplissement des rites)?"", repris-je. - ""A Al-'Abtah"", me répondit-il, puis il ajouta : ""Fais comme font tes émirs"". Recommandation de descendre à ""Al-Muhassab"" et de faire une prière, en quittant Mina pour La Mecque",15,370,1309
3167,"Ibn 'Omar (رضي الله عنهما) a dit : ""L'Envoyé de Dieu, Abou Bakr et faisaient halte à Al-'Abtah",15,371,1310.01
3168,,15,372,1310.02
3169,"Aïcha (رضي الله عنها) a dit : ""La halte faite à Al-'Abtah n'est pas une tradition à suivre. L'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) l'a faite, car il lui était plus aisé de partir de là quand il le voulait",15,373,1311.01
3170,,15,374,1311.02
3171,,15,375,1311.03
3172,"Ibn 'Abbâs (رضي الله عنهما) a dit : ""Faire halte à Al-Muhassab n'est rien (du point de vue de la chari'a). Il s'agit seulement d'un endroit où l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) a fait escale",15,376,1312
3173,,15,377,1313
3174,"D'après Abou Hourayra (que Dieu l'agrée), l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) a dit : ""Demain, si Dieu veut, nous descendrons à Khayf Banû Kinâna où ils ont échangé des serments d'infidélité"". Obligation de passer la nuit à Mina le jour d""'At-Tachrîq"" et permission de la quitter à ceux qui donnent aux pèlerins à boire",15,378,1314.01
3175,,15,379,1314.02
3176,,15,380,1314.03
3177,"D'après Ibn 'Omar (رضي الله عنهما), ""Al-'Abbâs' Ibn 'Abd Al-Muttalib demanda à l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) la permission de passer la nuit à La Mecque pendant les nuits de Mina, à cause de ses fonctions de fournisseur d'eau. L'autorisation lui fut accordée"". Faire l'aumône de la chair des animaux sacrifiés, de leurs peaux et de leurs caparaçons",15,381,1315.01
3178,,15,382,1315.02
3179,,15,383,1316
3180,"(que Dieu l'agrée) a dit : L'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) me donna charge de ses chameaux (destinés au sacrifice) et m'ordonna de donner leurs chairs, leurs peaux et leurs caparaçons en charité; sans n'en rien donner au boucher, en me disant : ""Nous lui payerons"". Faire une offrande en commun et rétribution de ceux qui, au nombre de sept, immolent une vache ou un chameau",15,384,1317.01
3181,,15,385,1317.02
3182,,15,386,1317.03
3183,,15,387,1317.04
3184,,15,388,1317.05
3185,"Jâbir Ibn 'Abdoullâh (رضي الله عنهما) a dit : ""L'an de Al-Hudaybiya, nous avons immolé en commun avec l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) une chamelle au nom de sept (personnes) et une vache au nom de sept (personnes)"". Egorger le chameau debout et ligoté",15,389,1318.01
3186,,15,390,1318.02
3187,,15,391,1318.03
3188,,15,392,1318.04
3189,,15,393,1318.05
3190,,15,394,1318.06
3191,,15,395,1319.01
3192,,15,396,1319.02
3193,"Ziyâd Ibn Jubayr a dit : Ibn 'Omar passa par un homme qui était en train d'immoler son chameau (offert en sacrifice) en le tenant braqué. Il lui dit : ""Fais-le tenir sur quatre pieds, tout en le ligotant, conformément à la Sunna de votre Prophète (paix et bénédiction de Dieu sur lui)"". Quiconque ne peut pas aller lui-même égorger son offrande, il lui est autorisé de l'envoyer au lieu où l'on fait le sacrifice et il est recommandé de marquer l'animal d'une guirlande",15,397,1320
3194,"D'après 'Aïcha (رضي الله عنها), ""L'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) envoyait ses bêtes offertes en sacrifice de Médine. C'est moi qui lui tressais les guirlandes de ces victimes (qu'il mettait autour de leurs cous pour les marquer). Dans la suite, il ne s'abstenait de rien de ce dont on s'abstient au cours de l'ihrâm"". Permission à celui qui offre un animal de le monter",15,398,1321.01
3195,,15,399,1321.02
3196,,15,400,1321.03
3197,,15,401,1321.04
3198,,15,402,1321.05
3199,,15,403,1321.06
3200,,15,404,1321.07
3201,,15,405,1321.08
3202,,15,406,1321.09
3203,,15,407,1321.10
3204,,15,408,1321.11
3205,,15,409,1321.12
3206,,15,410,1321.13
3207,,15,411,1321.14
3208,,15,412,1322.01
3209,,15,413,1322.02
3210,,15,414,1322.03
3211,,15,415,1323.01
3212,,15,416,1323.02
3213,,15,417,1323.03
3214,,15,418,1324.01
3215,,15,419,1324.02
3216,,15,420,1325.01
3217,,15,421,1325.02
3218,,15,422,1326
3219,,15,423,1327
3220,,15,424,1328.01
3221,,15,425,1328.02
3222,,0,0,
3223,,0,0,
3224,,0,0,
3225,,0,0,
3226,,0,0,
3227,,0,0,
3228,,0,0,
3229,,0,0,
3230,,15,434,1329.01
3231,,15,435,1329.02
3232,,15,436,1329.03
3233,,15,437,1329.04
3234,,15,438,1329.05
3235,,15,439,1329.06
3236,,15,440,1329.07
3237,"Ibn Jurayj nous a informés qu'il avait dit un jour à 'Atâ' : N'as-tu pas entendu Ibn 'Abbâs dire : ""On vous a ordonné d'accomplir les tournées rituelles autour de la Ka'ba mais on ne vous a pas ordonné d'y pénétrer?"". - ""Ibn 'Abbâs ne visait pas par-là d'interdire l'entrée de la Maison Sacrée, répliqua 'Atâ', car je l'ai entendu rapporter d'après Ousâma Ibn Zayd, que le Prophète (paix et bénédiction de Dieu sur lui), à son entrée à la Ka'ba, avait invoqué Dieu dans tous ses coins sans y faire la prière. Mais, à sa sortie, il a fait deux rak'a en face de la Maison et a dit : C'est la Qibla. Quand je l'interrogeai sur ses dimensions et s'il s'agit de ses coins; il répondit : Il s'agit plutôt de tous les endroits de la Maison",15,441,1330
3238,"D'après Ibn 'Abbâs (رضي الله عنهما), le Prophète (paix et bénédiction de Dieu sur lui) entra à la Ka'ba qui était érigée alors sur six colonnes. Il se tint à côté d'une colonne et se mit à faire des invocations, sans faire de prière",15,442,1331
3239,,15,443,1332
3240,"Aïcha (رضي الله عنها) a dit : L'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) m'a dit : ""Si ton peuple ne venait pas récemment de quitter le polythéisme, j'aurais détruit la Ka'ba et aurais reconstruite sur les fondements (de celle bâtie) par Abraham ('Ibrâhîm), car quand les Qoraychites avaient bâti la Maison, ils avaient réduit ses dimensions, et j'aurais également fait une porte par derrière"". Celui qui n'accomplit pas le Hajj à cause d'une infirmité, d'une vieillesse ou de la mort",15,444,1333.01
